ntNzxarZJ2RxdXZz|Senior|MSCI:200|C-|Chemistry
ntNzxarZJ2RxdXZz|Senior|ENGL:120|A|Chemistry
ntNzxarZJ2RxdXZz|Freshman|CHEM:111|A-|Chemistry
ntNzxarZJ2RxdXZz|Freshman|PHIL:103|B|Chemistry
ntNzxarZJ2RxdXZz|Sophomore|CHEM:202|C|Chemistry
ntNzxarZJ2RxdXZz|Freshman|PHIL:206|B|Chemistry
ntNzxarZJ2RxdXZz|Senior|CHEM:476|C|Chemistry
ntNzxarZJ2RxdXZz|Freshman|CSI:130|S|Chemistry
ntNzxarZJ2RxdXZz|Junior|CHEM:311|B+|Chemistry
kUNwCpaLgNXc0XNE|Junior|PSY:260|A-|Psychology
kUNwCpaLgNXc0XNE|Sophomore|GEOG:104|D+|Psychology
kUNwCpaLgNXc0XNE|Senior|CS:102|B+|Psychology
kUNwCpaLgNXc0XNE|Junior|PSY:281|C+|Psychology
kUNwCpaLgNXc0XNE|Junior|ASL:100|A-|Psychology
kUNwCpaLgNXc0XNE|Senior|MKTG:300|C-|Psychology
jKWfgYU6WOWIRok5|Senior|THTR:230|A+|English
bjtE38RtQJUbb0Cz|Junior|ENTR:200|A|Chemistry
bjtE38RtQJUbb0Cz|Senior|CHEM:202|B-|Chemistry
bjtE38RtQJUbb0Cz|Freshman|CLSA:101|C|Chemistry
bjtE38RtQJUbb0Cz|Junior|PHYS:141|C|Chemistry
bjtE38RtQJUbb0Cz|Junior|STAT:341|B+|Chemistry
bjtE38RtQJUbb0Cz|Junior|MATH:186|C-|Chemistry
bjtE38RtQJUbb0Cz|Junior|GEOG:109|A|Chemistry
bjtE38RtQJUbb0Cz|Junior|CHEM:443|B-|Chemistry
bjtE38RtQJUbb0Cz|Senior|CHEM:476|C|Chemistry
bjtE38RtQJUbb0Cz|Sophomore|CHEM:112|A-|Chemistry
bjtE38RtQJUbb0Cz|Freshman|CSI:160|S|Chemistry
ItSWQ1EeisVsfMAw|Sophomore|PHYS:161|C-|Chemistry
ItSWQ1EeisVsfMAw|Senior|CHEM:202|B|Chemistry
ItSWQ1EeisVsfMAw|Sophomore|ANTH:210|B+|Chemistry
ItSWQ1EeisVsfMAw|Junior|CHEM:312|B|Chemistry
ItSWQ1EeisVsfMAw|Freshman|ESL:416|C|Chemistry
ItSWQ1EeisVsfMAw|Senior|CHEM:443|B+|Chemistry
gX4iaOsEwVLXCoTI|Senior|PHIL:103|B|Management
gX4iaOsEwVLXCoTI|Senior|HPAS:100|B|Management
gX4iaOsEwVLXCoTI|Junior|FIN:300|A|Management
gX4iaOsEwVLXCoTI|Senior|MKTG:400|A-|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:432|A-|Management
gX4iaOsEwVLXCoTI|Junior|MGMT:200|C|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:310|B|Management
gX4iaOsEwVLXCoTI|Senior|LS:300|A|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:340|D+|Management
gX4iaOsEwVLXCoTI|Junior|SRM:314|B-|Management
gX4iaOsEwVLXCoTI|Junior|MSCI:300|C+|Management
gX4iaOsEwVLXCoTI|Senior|ENTR:310|B|Management
gX4iaOsEwVLXCoTI|Senior|ENTR:420|A|Management
gX4iaOsEwVLXCoTI|Junior|MKTG:320|A-|Management
gX4iaOsEwVLXCoTI|Senior|JMC:310|A-|Management
gX4iaOsEwVLXCoTI|Senior|MKTG:440|A+|Management
gX4iaOsEwVLXCoTI|Junior|MGMT:320|B|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:434|B|Management
gX4iaOsEwVLXCoTI|Junior|MKTG:300|B|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:410|C+|Management
gX4iaOsEwVLXCoTI|Senior|MGMT:430|B+|Management
gX4iaOsEwVLXCoTI|Junior|MGMT:330|B|Management
gX4iaOsEwVLXCoTI|Senior|MKTG:427|B|Management
gX4iaOsEwVLXCoTI|Junior|ECON:280|B+|Management
gX4iaOsEwVLXCoTI|Senior|ENTR:440|A|Management
gX4iaOsEwVLXCoTI|Senior|BIOL:241|B|Management
gX4iaOsEwVLXCoTI|Junior|ABRD:371|R|Management
gX4iaOsEwVLXCoTI|Senior|CNW:270|B+|Management
gX4iaOsEwVLXCoTI|Junior|BUS:300|C|Management
gX4iaOsEwVLXCoTI|Senior|ECON:362|C|Management
gX4iaOsEwVLXCoTI|Junior|MKTG:304|S|Management
gX4iaOsEwVLXCoTI|Junior|CCP:100|R|Management
gX4iaOsEwVLXCoTI|Junior|POLI:140|A-|Management
gX4iaOsEwVLXCoTI|Junior|POLI:341|C-|Management
gX4iaOsEwVLXCoTI|Senior|ENTR:349|A|Management
gX4iaOsEwVLXCoTI|Senior|MSCI:280|A|Management
gX4iaOsEwVLXCoTI|Senior|ENTR:446|B|Management
gX4iaOsEwVLXCoTI|Junior|MKTG:430|B+|Management
gX4iaOsEwVLXCoTI|Senior|CCP:310|S|Management
gX4iaOsEwVLXCoTI|Senior|CSI:180|S|Management
gX4iaOsEwVLXCoTI|Senior|LLS:107|S|Management
gX4iaOsEwVLXCoTI|Senior|HPAS:122|S|Management
gX4iaOsEwVLXCoTI|Senior|POLI:340|A-|Management
8nwbvrOBh50RAUJG|Senior|SPAN:100|C+|Business
2CvHRnaKYByC5eIT|Freshman|SPAN:100|C+|Business
zYszrJxGLMbUl7hg|Sophomore|SPAN:100|C+|Business
keKmStOZulQuR9Z7|Freshman|SPAN:100|C|Business
tOO0U0kDAwIUgknl|Junior|POLI:310|B-|Communication Studies
7egv8WwQmRBwpi34|Freshman|RHET:103|A|Theatre
nk7m8cdXc2a052BU|Freshman|DANC:343|A|Dance
nk7m8cdXc2a052BU|Freshman|RHET:104|B-|Dance
nk7m8cdXc2a052BU|Freshman|GRMN:200|A|Dance
nk7m8cdXc2a052BU|Sophomore|EES:108|D|Dance
nk7m8cdXc2a052BU|Freshman|CSI:170|S|Dance
nk7m8cdXc2a052BU|Junior|JMC:140|B+|Dance
nk7m8cdXc2a052BU|Sophomore|DANC:304|A-|Dance
nk7m8cdXc2a052BU|Junior|DANC:106|A-|Dance
nk7m8cdXc2a052BU|Junior|DANC:204|A|Dance
nk7m8cdXc2a052BU|Freshman|PSY:100|C-|Dance
nk7m8cdXc2a052BU|Freshman|DANC:488|S|Dance
nk7m8cdXc2a052BU|Junior|FYP:210|S|Dance
nk7m8cdXc2a052BU|Junior|BIOL:140|A|Dance
giPKjkpqSQGa5iFr|Sophomore|PSY:281|A-|Psychology
giPKjkpqSQGa5iFr|Freshman|SOC:101|B+|Psychology
giPKjkpqSQGa5iFr|Senior|PSY:230|C-|Psychology
giPKjkpqSQGa5iFr|Senior|SSW:371|A|Psychology
giPKjkpqSQGa5iFr|Junior|SOC:344|C|Psychology
giPKjkpqSQGa5iFr|Senior|ENGL:137|B+|Psychology
giPKjkpqSQGa5iFr|Junior|BIOL:114|D|Psychology
giPKjkpqSQGa5iFr|Junior|STAT:102|B-|Psychology
giPKjkpqSQGa5iFr|Senior|LEIS:104|B|Psychology
giPKjkpqSQGa5iFr|Freshman|RELS:100|D+|Psychology
giPKjkpqSQGa5iFr|Sophomore|PSY:240|A-|Psychology
giPKjkpqSQGa5iFr|Freshman|MGMT:200|A-|Psychology
giPKjkpqSQGa5iFr|Freshman|ECON:110|C+|Psychology
giPKjkpqSQGa5iFr|Sophomore|POLI:140|A-|Psychology
giPKjkpqSQGa5iFr|Freshman|LLS:108|S|Psychology
giPKjkpqSQGa5iFr|Junior|RELS:190|A|Psychology
giPKjkpqSQGa5iFr|Junior|PSY:260|B|Psychology
giPKjkpqSQGa5iFr|Junior|PHYS:141|B-|Psychology
giPKjkpqSQGa5iFr|Sophomore|ACCT:220|A|Psychology
giPKjkpqSQGa5iFr|Senior|CS:111|B-|Psychology
giPKjkpqSQGa5iFr|Sophomore|PSY:270|A|Psychology
giPKjkpqSQGa5iFr|Senior|PSQF:107|B+|Psychology
giPKjkpqSQGa5iFr|Freshman|RELS:170|B+|Psychology
giPKjkpqSQGa5iFr|Senior|GRMN:100|A|Psychology
giPKjkpqSQGa5iFr|Sophomore|HIST:140|B+|Psychology
giPKjkpqSQGa5iFr|Sophomore|MGMT:210|B-|Psychology
giPKjkpqSQGa5iFr|Junior|HPAS:100|C|Psychology
giPKjkpqSQGa5iFr|Freshman|COMM:111|C+|Psychology
giPKjkpqSQGa5iFr|Freshman|PSY:100|C|Psychology
giPKjkpqSQGa5iFr|Sophomore|CSI:134|S|Psychology
giPKjkpqSQGa5iFr|Freshman|CHEM:112|C|Psychology
giPKjkpqSQGa5iFr|Junior|CSI:160|S|Psychology
giPKjkpqSQGa5iFr|Junior|FYP:210|S|Psychology
yKTMimADpFDy9SvO|Freshman|POLI:110|A|Astronomy
yKTMimADpFDy9SvO|Junior|PSY:260|C|Astronomy
yKTMimADpFDy9SvO|Senior|PHYS:371|B|Astronomy
yKTMimADpFDy9SvO|Sophomore|LLS:106|S|Astronomy
saBrmmAw0SHkZYMQ|Freshman|MATH:144|C|Chemical Engineering
saBrmmAw0SHkZYMQ|Senior|CBE:411|C+|Chemical Engineering
saBrmmAw0SHkZYMQ|Freshman|PHYS:161|B|Chemical Engineering
saBrmmAw0SHkZYMQ|Junior|ENGL:213|A-|Chemical Engineering
saBrmmAw0SHkZYMQ|Senior|CHEM:344|B|Chemical Engineering
m8gUUSuyMSuiBLKQ|Freshman|WRIT:160|A|Medicine
K4Ff7VYTgVeDdf7z|Freshman|ESL:420|C+|Art
K4Ff7VYTgVeDdf7z|Sophomore|ANTH:110|A|Art
K4Ff7VYTgVeDdf7z|Freshman|SLAV:311|A-|Art
K4Ff7VYTgVeDdf7z|Freshman|CSI:160|S|Art
K4Ff7VYTgVeDdf7z|Freshman|MUS:102|A+|Art
K4Ff7VYTgVeDdf7z|Junior|RELS:190|C|Art
K4Ff7VYTgVeDdf7z|Sophomore|RHET:103|A-|Art
K4Ff7VYTgVeDdf7z|Junior|PSQF:107|A|Art
K4Ff7VYTgVeDdf7z|Senior|EDTL:309|S|Art
K4Ff7VYTgVeDdf7z|Freshman|MATH:138|C+|Art
K4Ff7VYTgVeDdf7z|Sophomore|CSI:128|A|Art
K4Ff7VYTgVeDdf7z|Freshman|JMC:160|C|Art
K4Ff7VYTgVeDdf7z|Freshman|MATH:102|B-|Art
K4Ff7VYTgVeDdf7z|Freshman|ENTR:134|C-|Art
K4Ff7VYTgVeDdf7z|Senior|COMM:209|B|Art
K4Ff7VYTgVeDdf7z|Freshman|ESL:416|B|Art
K4Ff7VYTgVeDdf7z|Sophomore|EDTL:490|B+|Art
K4Ff7VYTgVeDdf7z|Junior|BIOL:124|C+|Art
K4Ff7VYTgVeDdf7z|Senior|MTLS:291|B-|Art
K4Ff7VYTgVeDdf7z|Junior|SPAN:140|C|Art
K4Ff7VYTgVeDdf7z|Sophomore|LLS:114|S|Art
K4Ff7VYTgVeDdf7z|Freshman|PSY:100|C-|Art
K4Ff7VYTgVeDdf7z|Freshman|ESL:020|D-|Art
K4Ff7VYTgVeDdf7z|Sophomore|PNTG:241|A-|Art
K4Ff7VYTgVeDdf7z|Senior|THTR:230|B+|Art
K4Ff7VYTgVeDdf7z|Sophomore|ENGL:120|B|Art
3RZYdLepZQ7KqzJt|Freshman|RHET:103|B-|Biomedical Sciences
7TBvWx31DxDiKMhr|Senior|MGMT:304|S|Management
7TBvWx31DxDiKMhr|Senior|BUS:340|S|Management
7TBvWx31DxDiKMhr|Senior|MGMT:330|A|Management
7TBvWx31DxDiKMhr|Senior|FIN:300|B|Management
7TBvWx31DxDiKMhr|Senior|EDTL:407|A|Management
7TBvWx31DxDiKMhr|Senior|MKTG:304|S|Management
7TBvWx31DxDiKMhr|Senior|MKTG:420|A|Management
7TBvWx31DxDiKMhr|Senior|BUS:300|A-|Management
ABzxLGhKJSjhgNsm|Freshman|CHEM:107|B|Chemical Engineering
qF1WIMDE9gPJQJxW|Senior|ECON:333|C|Economics
qF1WIMDE9gPJQJxW|Senior|HPAS:106|S|Economics
qF1WIMDE9gPJQJxW|Senior|POLI:140|B-|Economics
qF1WIMDE9gPJQJxW|Senior|HPAS:144|S|Economics
qF1WIMDE9gPJQJxW|Senior|THTR:141|D+|Economics
qF1WIMDE9gPJQJxW|Senior|MATH:186|D|Economics
qF1WIMDE9gPJQJxW|Junior|MATH:184|B|Economics
qF1WIMDE9gPJQJxW|Junior|IS:201|A|Economics
qF1WIMDE9gPJQJxW|Senior|ECON:337|B-|Economics
GdZ4tY3l5WhstlQG|Junior|CHEM:222|C|Chemistry
GdZ4tY3l5WhstlQG|Sophomore|BIOL:141|C|Chemistry
GdZ4tY3l5WhstlQG|Freshman|CSI:130|S|Chemistry
GdZ4tY3l5WhstlQG|Senior|CCP:100|R|Chemistry
GdZ4tY3l5WhstlQG|Sophomore|ENGL:120|B+|Chemistry
GdZ4tY3l5WhstlQG|Senior|HIST:260|B|Chemistry
GdZ4tY3l5WhstlQG|Senior|CS:121|D|Chemistry
V8qJWRq0rgulvCok|Freshman|ENGR:100|A+|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|ENGR:211|D|Chemical Engineering
V8qJWRq0rgulvCok|Junior|CBE:300|S|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|CHEM:222|C|Chemical Engineering
V8qJWRq0rgulvCok|Junior|CBE:314|A|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|MATH:144|B+|Chemical Engineering
V8qJWRq0rgulvCok|Junior|CBE:312|A|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|SPAN:200|A|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|ENGR:213|A+|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|CBE:210|B+|Chemical Engineering
V8qJWRq0rgulvCok|Senior|BIOC:313|C|Chemical Engineering
V8qJWRq0rgulvCok|Senior|CBE:316|A-|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|CSI:160|AUS|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|CHEM:112|C|Chemical Engineering
V8qJWRq0rgulvCok|Junior|CBE:311|B+|Chemical Engineering
V8qJWRq0rgulvCok|Senior|CHEM:344|B-|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|RHET:100|B|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|ENGR:110|B|Chemical Engineering
V8qJWRq0rgulvCok|Senior|ENGR:400|S|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|MATH:244|A|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|MATH:246|C-|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|CBE:399|A+|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|ABRD:308|R|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|ANTH:120|A-|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|MATH:146|A-|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|CHEM:111|B-|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|RHET:103|B+|Chemical Engineering
V8qJWRq0rgulvCok|Senior|CW:180|A|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|HONR:110|S|Chemical Engineering
V8qJWRq0rgulvCok|Junior|POLI:344|A|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|ENGR:130|A-|Chemical Engineering
V8qJWRq0rgulvCok|Junior|ENGR:272|A|Chemical Engineering
V8qJWRq0rgulvCok|Sophomore|STAT:202|A-|Chemical Engineering
V8qJWRq0rgulvCok|Senior|ACCT:220|B|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|FYP:100|A|Chemical Engineering
V8qJWRq0rgulvCok|Senior|MGMT:200|B+|Chemical Engineering
V8qJWRq0rgulvCok|Freshman|CSI:130|S|Chemical Engineering
V8qJWRq0rgulvCok|Senior|CBE:419|R|Chemical Engineering
V8qJWRq0rgulvCok|Senior|CHEM:242|B|Chemical Engineering
hXNqKH6rGw2BImFH|Freshman|WRIT:160|B+|Medicine
ZAPUu4oo3dQm2dyD|Freshman|MATH:184|C|Art
ZAPUu4oo3dQm2dyD|Junior|EDTL:309|S|Art
TLBmfsfZxmpIH20l|Sophomore|CSI:128|A-|Art
TLBmfsfZxmpIH20l|Freshman|CHEM:111|C-|Art
TLBmfsfZxmpIH20l|Senior|MTLS:291|C+|Art
TLBmfsfZxmpIH20l|Freshman|THTR:221|A|Art
TLBmfsfZxmpIH20l|Junior|CSI:160|S|Art
TLBmfsfZxmpIH20l|Freshman|STAT:103|B+|Art
TLBmfsfZxmpIH20l|Sophomore|THTR:469|A-|Art
TLBmfsfZxmpIH20l|Freshman|ARTS:142|A|Art
TLBmfsfZxmpIH20l|Freshman|EES:108|C+|Art
TLBmfsfZxmpIH20l|Freshman|ESL:416|B-|Art
TLBmfsfZxmpIH20l|Junior|ENGL:120|B|Art
TLBmfsfZxmpIH20l|Sophomore|ENTR:200|B|Art
TLBmfsfZxmpIH20l|Freshman|ESL:020|C+|Art
hPtq1FPKfRjJf4In|Sophomore|ESL:420|B|Medical Engineering
X11U50iwEm8R75zV|Senior|POLI:310|C+|Communication Studies
KYTjtGORTnzGq1EP|Junior|POLI:310|A-|Communication Studies
51eWb1hiqOmE0epM|Freshman|SPAN:100|C-|Business
h9O6eNHrnJC5ZOUZ|Junior|JPNS:310|A-|Accounting
h9O6eNHrnJC5ZOUZ|Senior|ACCT:320|C-|Accounting
h9O6eNHrnJC5ZOUZ|Junior|MGMT:210|B|Accounting
h9O6eNHrnJC5ZOUZ|Senior|ACCT:360|B-|Accounting
h9O6eNHrnJC5ZOUZ|Senior|ACCT:420|A-|Accounting
h9O6eNHrnJC5ZOUZ|Junior|MGMT:200|C+|Accounting
h9O6eNHrnJC5ZOUZ|Senior|ACCT:440|A-|Accounting
h9O6eNHrnJC5ZOUZ|Senior|BUS:300|B-|Accounting
h9O6eNHrnJC5ZOUZ|Junior|MSCI:320|B-|Accounting
h9O6eNHrnJC5ZOUZ|Senior|CLSA:374|B|Accounting
h9O6eNHrnJC5ZOUZ|Junior|ACCT:340|A|Accounting
h9O6eNHrnJC5ZOUZ|Senior|MKTG:300|A+|Accounting
h9O6eNHrnJC5ZOUZ|Junior|ECON:110|A|Accounting
ki02MQO8NFObWthB|Junior|POLI:310|B|Communication Studies
9RAsSVgHvPGdqkHg|Senior|BIOL:317|A|Biology
9RAsSVgHvPGdqkHg|Junior|PHYS:141|C|Biology
9RAsSVgHvPGdqkHg|Freshman|RHET:103|B|Biology
9RAsSVgHvPGdqkHg|Senior|BIOC:312|A-|Biology
9RAsSVgHvPGdqkHg|Freshman|CHEM:111|C+|Biology
9RAsSVgHvPGdqkHg|Senior|HPAS:113|S|Biology
9RAsSVgHvPGdqkHg|Sophomore|MATH:146|B-|Biology
9RAsSVgHvPGdqkHg|Freshman|CW:180|A+|Biology
9RAsSVgHvPGdqkHg|Freshman|BIOL:140|C+|Biology
9RAsSVgHvPGdqkHg|Freshman|CSI:180|S|Biology
9RAsSVgHvPGdqkHg|Junior|ANTH:104|A|Biology
9RAsSVgHvPGdqkHg|Junior|BIOL:274|A-|Biology
9RAsSVgHvPGdqkHg|Freshman|RHET:100|A|Biology
9RAsSVgHvPGdqkHg|Sophomore|ANTH:120|B-|Biology
9RAsSVgHvPGdqkHg|Junior|BIOL:241|A-|Biology
9RAsSVgHvPGdqkHg|Sophomore|HONR:163|A-|Biology
9RAsSVgHvPGdqkHg|Senior|BIOL:489|A|Biology
9RAsSVgHvPGdqkHg|Senior|PSY:100|A+|Biology
9RAsSVgHvPGdqkHg|Sophomore|ENGL:343|B-|Biology
9RAsSVgHvPGdqkHg|Junior|SPAN:100|A-|Biology
9RAsSVgHvPGdqkHg|Freshman|PHIL:206|C+|Biology
9RAsSVgHvPGdqkHg|Junior|ANTH:326|B-|Biology
9RAsSVgHvPGdqkHg|Freshman|MATH:144|B|Biology
9RAsSVgHvPGdqkHg|Freshman|POLI:140|A-|Biology
9RAsSVgHvPGdqkHg|Senior|HSS:107|B-|Biology
9RAsSVgHvPGdqkHg|Freshman|LING:101|C|Biology
9RAsSVgHvPGdqkHg|Senior|CLSA:183|A|Biology
9RAsSVgHvPGdqkHg|Sophomore|ANTH:210|B+|Biology
9RAsSVgHvPGdqkHg|Freshman|MATH:184|B-|Biology
9RAsSVgHvPGdqkHg|Freshman|CSI:160|S|Biology
9RAsSVgHvPGdqkHg|Sophomore|HHP:240|D-|Biology
9RAsSVgHvPGdqkHg|Freshman|HPAS:123|S|Biology
9RAsSVgHvPGdqkHg|Junior|CHEM:112|B|Biology
9RAsSVgHvPGdqkHg|Junior|BIOL:399|A|Biology
EQvMGDI3emxv7XW0|Freshman|SPAN:100|A-|Business
IHORwggAburz0YMt|Senior|HPAS:123|S|Management
IHORwggAburz0YMt|Junior|MGMT:330|A|Management
IHORwggAburz0YMt|Junior|MGMT:320|B-|Management
IHORwggAburz0YMt|Senior|MGMT:340|A|Management
IHORwggAburz0YMt|Senior|MSCI:300|C+|Management
IHORwggAburz0YMt|Junior|FIN:300|D+|Management
IHORwggAburz0YMt|Senior|MKTG:310|B+|Management
IHORwggAburz0YMt|Senior|WRIT:160|A|Management
IHORwggAburz0YMt|Senior|MGMT:410|A|Management
IHORwggAburz0YMt|Sophomore|LLS:104|S|Management
IHORwggAburz0YMt|Senior|MGMT:432|B-|Management
IHORwggAburz0YMt|Senior|RCE:208|S|Management
IHORwggAburz0YMt|Junior|MGMT:310|B|Management
IHORwggAburz0YMt|Senior|CCP:310|S|Management
IHORwggAburz0YMt|Senior|MKTG:330|A|Management
IHORwggAburz0YMt|Senior|MKTG:304|S|Management
IHORwggAburz0YMt|Senior|MGMT:360|A-|Management
IHORwggAburz0YMt|Senior|SRM:104|C+|Management
IHORwggAburz0YMt|Senior|SRM:314|B|Management
IHORwggAburz0YMt|Senior|MGMT:420|A-|Management
IHORwggAburz0YMt|Junior|ECON:280|B-|Management
IHORwggAburz0YMt|Senior|ABRD:308|R|Management
IHORwggAburz0YMt|Junior|ENGL:120|A-|Management
IHORwggAburz0YMt|Senior|BUS:340|S|Management
IHORwggAburz0YMt|Senior|CCP:130|S|Management
IHORwggAburz0YMt|Senior|POLI:311|A|Management
